Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,LTIM.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,PIDILITIND.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2021-10-26,1541.0999755859375,733.0407104492188,4215.4365234375,2856.67919921875,838.3994140625,3430.48388671875,1831.6590576171875,770.7540893554688,680.43798828125,173.96726989746094,3477.56005859375,878.9259033203125,118.37117004394531,4888.4765625,908.5177001953125,2484.923828125,1699.6114501953125,984.5337524414062,786.1099243164062,681.6533203125,2302.44140625,2271.0263671875,804.5342407226562,1120.7911376953125,1529.4212646484375,191.45274353027344,663.7125244140625,440.5690002441406,1723.831298828125,6196.99609375,863.0031127929688,7038.6484375,918.818359375,122.6895980834961,121.2455062866211,1136.0185546875,112.322265625,1210.8095703125,1162.8267822265625,477.3047790527344,280.9263916015625,776.3297119140625,118.26036834716797,3089.07861328125,1347.339111328125,2422.952880859375,7107.2607421875,685.4549560546875,308.65167236328125
2021-10-27,1563.7596435546875,729.081787109375,4223.9306640625,2976.7734375,784.2255249023438,3416.6865234375,1797.5926513671875,734.1083984375,686.4486083984375,172.61526489257812,3482.31591796875,893.4536743164062,117.39065551757812,5015.5361328125,907.8362426757812,2478.83203125,1688.8629150390625,993.2669067382812,781.3773803710938,685.4070434570312,2293.61669921875,2233.515380859375,809.96630859375,1108.805908203125,1552.0882568359375,192.86822509765625,654.6795654296875,436.0456237792969,1712.603271484375,6341.66650390625,855.5264892578125,7095.46044921875,908.6344604492188,121.06173706054688,117.37994384765625,1160.31787109375,112.23375701904297,1195.49853515625,1176.6671142578125,483.45098876953125,281.37744140625,787.3995971679688,116.72010803222656,3095.421142578125,1351.260498046875,2428.23388671875,7190.466796875,712.6040649414062,310.0143737792969
2021-10-28,1396.0589599609375,672.6300659179688,4236.7216796875,3001.13916015625,755.1967163085938,3348.108642578125,1795.16748046875,734.3143310546875,674.1339721679688,169.83047485351562,3467.294921875,863.6718139648438,112.62332916259766,4988.0693359375,889.7776489257812,2424.72509765625,1663.4576416015625,972.0455932617188,757.9758911132812,674.787841796875,2274.5185546875,2227.037841796875,774.7545776367188,1141.267822265625,1529.6009521484375,182.07017517089844,637.99951171875,418.1614685058594,1741.105712890625,6371.001953125,852.6804809570312,7108.43310546875,908.0033569335938,117.67750549316406,111.65589141845703,1160.09716796875,109.6676025390625,1182.39404296875,1157.915771484375,466.8749694824219,274.07763671875,770.6991577148438,114.3833236694336,3035.015625,1321.4833984375,2344.384033203125,7280.857421875,701.4560546875,303.4547119140625
2021-10-29,1421.064208984375,677.419921875,4209.60888671875,2985.537353515625,738.914794921875,3354.034423828125,1778.5457763671875,726.06787109375,669.8335571289062,168.57936096191406,3461.50390625,876.5530395507812,111.20330047607422,5016.31591796875,907.15478515625,2383.761474609375,1681.72998046875,965.0842895507812,752.8628540039062,672.1701049804688,2265.4384765625,2230.29931640625,778.004150390625,1106.525146484375,1497.1485595703125,180.53338623046875,639.6245727539062,404.7408142089844,1695.4246826171875,6364.2861328125,853.06640625,7217.1376953125,908.4216918945312,113.65067291259766,110.801025390625,1133.470947265625,109.16615295410156,1154.0242919921875,1136.5352783203125,467.6199645996094,264.4121398925781,758.6748657226562,115.8223648071289,3013.81640625,1273.693359375,2352.675048828125,7466.041015625,711.354736328125,298.76593017578125
2021-11-01,1442.7254638671875,688.5636596679688,4283.2421875,3006.435302734375,749.2216796875,3371.1337890625,1753.052001953125,727.4168701171875,696.368896484375,170.1735076904297,3463.763916015625,880.6207885742188,115.46343231201172,5092.337890625,934.85107421875,2455.90380859375,1748.07666015625,1003.4348754882812,763.5408935546875,681.40625,2285.5595703125,2243.301025390625,779.7987060546875,1192.7996826171875,1526.144775390625,183.48565673828125,658.5508422851562,413.7775573730469,1722.9676513671875,6478.43310546875,839.6565551757812,7345.5673828125,905.5266723632812,115.06436920166016,113.84884643554688,1157.623291015625,110.75895690917969,1154.7296142578125,1154.1951904296875,480.23822021484375,263.3995361328125,774.707275390625,120.13065338134766,3083.578857421875,1311.8736572265625,2375.130859375,7601.99560546875,691.9898681640625,302.78485107421875
2021-11-02,1470.1766357421875,686.5597534179688,4237.1162109375,2988.6669921875,752.7071533203125,3385.337890625,1750.74658203125,731.478759765625,697.7860717773438,167.9537811279297,3468.23681640625,874.955078125,114.41532135009766,5070.1298828125,924.0743408203125,2439.0673828125,1704.1549072265625,987.782470703125,764.2305908203125,684.2216796875,2288.629150390625,2254.297607421875,776.9371948242188,1176.738525390625,1524.2144775390625,182.47459411621094,643.1611938476562,413.80743408203125,1742.449462890625,6431.5263671875,831.1187133789062,7515.52099609375,897.6067504882812,117.07775115966797,113.70016479492188,1148.2171630859375,109.43162536621094,1137.8941650390625,1156.8741455078125,485.82562255859375,290.1868591308594,778.1427612304688,115.61993408203125,3090.498046875,1297.468017578125,2422.16357421875,7541.6201171875,692.2301635742188,302.0226745605469
2021-11-03,1483.2532958984375,693.2557373046875,4383.986328125,3053.47998046875,747.4789428710938,3346.02783203125,1747.4381103515625,737.4539794921875,683.2722778320312,167.44931030273438,3418.279296875,883.913818359375,114.78721618652344,5006.5751953125,929.0490112304688,2419.30517578125,1744.7056884765625,992.591796875,752.1968994140625,683.8759765625,2252.09521484375,2247.261474609375,762.3868408203125,1143.16015625,1528.3441162109375,179.9267578125,650.2347412109375,406.0161437988281,1813.3218994140625,6415.478515625,819.0595092773438,7460.0595703125,895.847412109375,117.1634292602539,112.99398803710938,1155.93310546875,108.51722717285156,1130.0679931640625,1169.523681640625,491.3664855957031,295.05645751953125,751.947021484375,116.7113037109375,3097.6376953125,1304.387939453125,2386.62939453125,7712.2353515625,708.3274536132812,301.422119140625
2021-11-04,1486.796875,697.654541015625,4383.9365234375,3042.50146484375,749.8192138671875,3401.1708984375,1755.8763427734375,738.3223266601562,685.2269287109375,169.4066925048828,3418.279296875,882.025146484375,115.42963409423828,5072.71142578125,927.9781494140625,2553.372802734375,1750.6171875,998.2876586914062,758.1423950195312,687.926025390625,2282.831787109375,2257.97900390625,758.6522216796875,1153.98095703125,1533.90966796875,183.2429962158203,650.2347412109375,409.891845703125,1831.98779296875,6443.05126953125,842.0684204101562,7472.7431640625,903.1195068359375,117.50614929199219,113.03115844726562,1179.693603515625,109.16615295410156,1137.0067138671875,1172.4505615234375,493.97393798828125,297.7259521484375,759.1044311523438,116.6980972290039,3112.184814453125,1310.7421875,2400.2509765625,7705.341796875,708.9521484375,301.9764709472656
2021-11-08,1565.45654296875,714.0280151367188,4351.14599609375,3022.036376953125,747.9270629882812,3417.410400390625,1828.305908203125,752.8972778320312,692.9481201171875,174.24977111816406,3501.0087890625,884.9307250976562,116.1058578491211,4769.45263671875,932.37841796875,2601.003662109375,1806.6553955078125,998.0765380859375,761.138916015625,694.692626953125,2287.435546875,2266.412841796875,756.7608032226562,1029.8099365234375,1559.7637939453125,185.87173461914062,655.5875244140625,422.21649169921875,1846.9588623046875,6502.9580078125,829.189208984375,7412.169921875,910.769287109375,120.2049789428711,115.14977264404297,1167.10302734375,111.58487701416016,1138.41748046875,1191.2017822265625,487.26904296875,306.48016357421875,763.446533203125,118.22514343261719,3106.951416015625,1354.568359375,2503.890869140625,8031.1728515625,713.709228515625,304.1245422363281
2021-11-09,1632.5369873046875,720.7728271484375,4477.12646484375,3028.92236328125,741.9520263671875,3432.92626953125,1813.6104736328125,743.4635620117188,697.0530395507812,173.7452850341797,3410.510009765625,885.3665161132812,115.29436492919922,4822.63330078125,933.0792236328125,2613.47509765625,1821.2144775390625,989.596435546875,747.8211059570312,697.853759765625,2314.24951171875,2265.7138671875,762.9689331054688,1036.7001953125,1564.2523193359375,185.0224609375,646.7935791015625,417.90240478515625,1865.2408447265625,6514.1484375,860.687744140625,7308.91455078125,905.5816650390625,118.66278839111328,116.4507064819336,1171.9041748046875,110.05103302001953,1147.4039306640625,1197.749755859375,492.7633361816406,298.96014404296875,764.7348022460938,117.5826416015625,3109.568359375,1357.1796875,2479.560302734375,7984.19189453125,717.2650146484375,304.17071533203125
2021-11-10,1652.900634765625,721.310546875,4496.8310546875,2993.434326171875,746.234130859375,3412.343994140625,1828.944580078125,743.8511352539062,718.79931640625,174.04798889160156,3482.927978515625,883.7200317382812,112.72480010986328,4778.26708984375,940.2832641601562,2635.060302734375,1831.5721435546875,986.5169067382812,739.7352294921875,697.903076171875,2318.0439453125,2236.823486328125,757.48828125,1001.71484375,1562.142578125,186.7210235595703,633.1723022460938,413.6878356933594,1871.52685546875,6510.48095703125,887.218017578125,7245.35107421875,906.16259765625,117.7203369140625,117.23126220703125,1159.3380126953125,108.78271484375,1160.2352294921875,1174.4346923828125,488.3399353027344,301.7628173828125,774.039306640625,114.29090881347656,3090.586669921875,1363.62109375,2452.41650390625,7926.31005859375,741.2427368164062,301.4682922363281
2021-11-11,1661.9344482421875,718.5734252929688,4511.0537109375,2950.289794921875,734.9811401367188,3392.666259765625,1783.5556640625,731.2188720703125,712.1044311523438,173.66004943847656,3431.0390625,876.4078369140625,112.9276351928711,4707.65087890625,937.4794921875,2594.38427734375,1802.16064453125,979.3866577148438,736.4295654296875,694.0505981445312,2302.782470703125,2214.503173828125,748.321533203125,1002.782470703125,1555.993408203125,186.03350830078125,637.95166015625,409.31402587890625,1853.8204345703125,6618.05615234375,892.1381225585938,7189.21435546875,901.43408203125,117.07775115966797,114.10906982421875,1212.0272216796875,107.45536804199219,1162.35107421875,1144.125,474.5576477050781,302.706298828125,758.53173828125,114.3833236694336,3094.045654296875,1324.7559814453125,2495.35302734375,7871.41015625,734.8999633789062,296.479248046875
2021-11-12,1702.16259765625,733.4317626953125,4612.0458984375,3007.494384765625,732.989501953125,3288.713623046875,1823.72021484375,743.6205444335938,726.6671142578125,174.6400604248047,3472.992431640625,887.1098022460938,112.89384460449219,4717.92626953125,942.9896240234375,2612.27587890625,1815.93798828125,989.2166748046875,738.6650390625,711.8314819335938,2287.563720703125,2241.296875,753.317138671875,1006.4216918945312,1598.0958251953125,188.37913513183594,641.7274169921875,413.4189147949219,1880.931640625,6898.541015625,904.7279052734375,7214.67822265625,915.225341796875,116.90638732910156,114.96394348144531,1188.6097412109375,107.36688232421875,1179.8916015625,1165.6544189453125,476.1873474121094,300.1348876953125,769.6495971679688,113.29635620117188,3127.619140625,1379.6370849609375,2506.605224609375,7900.84033203125,739.5609741210938,304.9098815917969
2021-11-15,1746.43359375,732.9429931640625,5018.43359375,3051.601806640625,730.2011108398438,3258.043212890625,1809.4189453125,739.2200927734375,720.8517456054688,174.08880615234375,3524.457763671875,908.61083984375,108.02508544921875,4780.11767578125,948.9085083007812,2575.197509765625,1813.3975830078125,987.9510498046875,740.6865844726562,705.9044799804688,2296.259765625,2259.74951171875,750.1161499023438,1010.7402954101562,1604.3349609375,192.5851287841797,632.31201171875,417.92230224609375,1868.5518798828125,6854.8251953125,895.6594848632812,7237.10400390625,931.2013549804688,117.50614929199219,117.30559539794922,1191.2308349609375,111.08343505859375,1172.929931640625,1150.7724609375,471.7173767089844,299.0618896484375,773.657470703125,109.61734771728516,3151.789794921875,1374.5450439453125,2506.50634765625,7871.556640625,753.495849609375,304.3786315917969
2021-11-16,1708.5511474609375,729.6683349609375,5034.13720703125,3035.22998046875,723.1307373046875,3264.8740234375,1817.3280029296875,741.3246459960938,713.7659301757812,171.45513916015625,3475.629638671875,892.727294921875,107.55176544189453,4726.498046875,937.9955444335938,2600.09228515625,1781.445556640625,981.6649169921875,736.2868041992188,704.9166870117188,2345.412109375,2242.880859375,741.1433715820312,990.7486572265625,1608.9580078125,190.44168090820312,635.56201171875,415.0429382324219,1876.468994140625,6944.30419921875,926.4344482421875,7764.9541015625,930.5081787109375,115.06436920166016,116.82240295410156,1197.6976318359375,110.67046356201172,1145.6748046875,1143.9266357421875,461.05474853515625,303.1965637207031,761.96728515625,108.15190887451172,3154.5390625,1392.6065673828125,2498.955810546875,7706.90625,749.6517333984375,305.55657958984375
2021-11-17,1703.4102783203125,719.0133056640625,5663.39892578125,3110.877685546875,709.3880004882812,3242.3466796875,1821.8839111328125,746.4216918945312,703.7479248046875,168.96434020996094,3404.341552734375,876.8435668945312,105.55693054199219,4640.0546875,928.3966674804688,2565.4599609375,1751.6431884765625,972.4254150390625,728.10595703125,702.3977661132812,2344.0908203125,2228.435791015625,738.475830078125,1003.4617919921875,1604.6041259765625,193.71749877929688,633.1244506835938,409.11474609375,1874.165771484375,7045.02099609375,920.7908325195312,7981.39794921875,931.2229614257812,116.90638732910156,117.00821685791016,1182.8533935546875,112.70572662353516,1121.1495361328125,1177.8575439453125,463.89501953125,301.6980895996094,755.1917114257812,107.38179779052734,3123.93701171875,1408.7530517578125,2466.975341796875,7682.755859375,726.154541015625,305.7182312011719
2021-11-18,1685.7418212890625,709.7268676757812,5519.83740234375,3107.603515625,703.4129638671875,3209.550048828125,1788.5357666015625,734.383056640625,698.177001953125,165.49359130859375,3363.424560546875,864.2044677734375,103.73111724853516,4661.2392578125,909.5398559570312,2497.443115234375,1733.908447265625,945.213134765625,732.1964111328125,695.9274291992188,2289.09814453125,2236.12451171875,740.0280151367188,978.6663818359375,1597.3775634765625,192.09979248046875,621.84521484375,403.4057312011719,1820.51953125,6807.490234375,891.1251831054688,7829.384765625,927.8020629882812,115.92113494873047,114.70375061035156,1195.1746826171875,113.56114196777344,1125.3812255859375,1172.748046875,469.1565246582031,296.25,754.5238037109375,104.4377212524414,3082.958251953125,1364.6219482421875,2446.099365234375,7594.76025390625,712.5560302734375,300.9371032714844
2021-11-22,1672.76513671875,698.9253540039062,5352.818359375,3140.732177734375,683.5459594726562,3116.047119140625,1703.9554443359375,692.5224609375,725.2987670898438,161.53286743164062,3372.841796875,867.2069702148438,101.8039321899414,4557.55517578125,897.108154296875,2444.439697265625,1737.621337890625,936.6908569335938,720.7572631835938,680.4678955078125,2246.2548828125,2226.012939453125,729.4546508789062,977.1621704101562,1579.4237060546875,186.76145935058594,628.0105590820312,389.65631103515625,1789.329833984375,6504.57666015625,869.0809326171875,7585.59521484375,908.1921997070312,111.50875091552734,112.9693374633789,1151.279052734375,114.56401062011719,1075.5347900390625,1141.5953369140625,452.9529724121094,288.896484375,735.532958984375,102.54100036621094,3067.6123046875,1341.5989990234375,2360.3251953125,7483.39599609375,688.5783081054688,297.51861572265625
2021-11-23,1704.9075927734375,712.85498046875,5387.14013671875,3067.828857421875,682.799072265625,3107.588134765625,1733.3316650390625,698.016845703125,741.718505859375,162.34951782226562,3448.6962890625,881.9282836914062,105.62456512451172,4639.5185546875,901.8491821289062,2493.509765625,1742.555908203125,938.8004150390625,720.8524780273438,686.938232421875,2244.208984375,2231.2783203125,729.3091430664062,952.36669921875,1559.2252197265625,187.32763671875,653.150146484375,395.1261901855469,1810.2989501953125,6597.67529296875,869.5633544921875,7575.56396484375,917.0947265625,114.37893676757812,113.08495330810547,1147.9476318359375,119.0769271850586,1085.5904541015625,1144.4227294921875,459.1457214355469,293.7618408203125,749.3226928710938,104.91738891601562,3072.802001953125,1358.3548583984375,2356.771484375,7487.45361328125,696.9873046875,296.94122314453125
2021-11-24,1752.023681640625,745.8951416015625,5330.79248046875,3040.334716796875,682.3012084960938,3082.48193359375,1737.3834228515625,704.1980590820312,741.718505859375,164.69737243652344,3412.157958984375,865.3182983398438,107.5855712890625,4561.013671875,895.2487182617188,2433.791015625,1706.9886474609375,944.5802001953125,722.0415649414062,678.8379516601562,2234.7021484375,2213.15185546875,737.4088745117188,941.7401123046875,1522.5089111328125,184.1731719970703,653.1023559570312,400.8052673339844,1787.4105224609375,6427.85986328125,861.7008666992188,7397.55712890625,912.5693359375,115.96395874023438,118.28826141357422,1108.7064208984375,119.93233489990234,1069.915283203125,1154.5921630859375,459.23883056640625,293.5675354003906,743.3583374023438,103.72480010986328,3054.21875,1338.813720703125,2345.0751953125,7408.59912109375,693.5757446289062,294.0309143066406
2021-11-25,1759.9097900390625,745.30859375,5630.9033203125,3028.05615234375,677.0729370117188,3068.54931640625,1733.4063720703125,699.1452026367188,747.826904296875,163.37033081054688,3365.119384765625,871.6136474609375,107.21363830566406,4675.0703125,893.992919921875,2417.913818359375,1726.335693359375,949.094482421875,725.799072265625,680.41845703125,2212.236572265625,2189.201171875,728.5331420898438,930.968017578125,1546.20849609375,187.0850067138672,650.8560791015625,405.5279235839844,1775.3184814453125,6523.81494140625,859.7713012695312,7304.04345703125,916.9273681640625,115.83544158935547,119.56016540527344,1103.0968017578125,120.4927749633789,1134.3221435546875,1150.37548828125,456.817626953125,290.616943359375,747.1278076171875,103.29792785644531,3056.525146484375,1357.3104248046875,2366.74072265625,7439.39794921875,698.9573974609375,294.1233215332031
2021-11-26,1666.576171875,701.0270385742188,5617.61962890625,3026.948486328125,658.9984130859375,3016.8896484375,1664.913818359375,667.87109375,722.0245361328125,153.8767852783203,3348.07470703125,936.261962890625,105.42166900634766,4809.484375,925.0089111328125,2334.93115234375,1651.4390869140625,936.648681640625,708.65234375,662.4893798828125,2156.561767578125,2176.2001953125,700.548095703125,875.1661987304688,1518.60400390625,181.18043518066406,600.9114990234375,391.4198303222656,1706.461181640625,6331.90478515625,823.6420288085938,6916.29541015625,919.04052734375,110.39495086669922,113.39330291748047,1093.6170654296875,119.1654281616211,1097.761962890625,1121.4549560546875,438.1463623046875,267.63134765625,732.2406005859375,97.89825439453125,3057.3681640625,1329.5,2262.607421875,7230.11328125,676.3731689453125,287.07861328125
2021-11-29,1662.0841064453125,686.8040771484375,5657.0283203125,3028.10400390625,648.3927001953125,2983.957763671875,1685.6573486328125,677.5549926757812,722.6109619140625,150.03854370117188,3322.930908203125,934.6154174804688,104.3059310913086,4793.4619140625,914.6312866210938,2315.264892578125,1645.4298095703125,956.1403198242188,714.05078125,675.3312377929688,2123.651611328125,2170.887451171875,696.862060546875,869.0037231445312,1522.8232421875,179.1583251953125,597.99609375,402.4393005371094,1696.0006103515625,6427.38330078125,820.7960205078125,6896.03955078125,908.4336547851562,108.38153839111328,111.0807113647461,1086.6605224609375,118.133056640625,1110.911865234375,1127.30859375,433.11767578125,259.5933532714844,716.7330932617188,98.11388397216797,3106.28662109375,1337.5516357421875,2294.09375,7223.7578125,662.4862670898438,291.3053894042969
2021-11-30,1659.887939453125,668.4756469726562,5617.7666015625,3027.477783203125,652.923828125,2931.57421875,1720.28271484375,686.532470703125,711.7623291015625,151.07977294921875,3338.845703125,940.717041015625,102.78443145751953,4752.017578125,910.3965454101562,2274.061279296875,1624.421630859375,960.7808837890625,710.3884887695312,672.5158081054688,2088.268310546875,2159.8447265625,692.9334106445312,856.9214477539062,1537.455810546875,178.87527465820312,581.5550537109375,390.9416198730469,1693.6015625,6485.6240234375,806.03564453125,6817.23583984375,915.7081909179688,109.02411651611328,109.53900146484375,1080.6591796875,121.96758270263672,1094.48583984375,1151.417236328125,428.88055419921875,260.2315979003906,719.1665649414062,94.2808609008789,3130.36865234375,1341.7294921875,2344.729736328125,7268.2451171875,655.1344604492188,294.3774108886719
2021-12-01,1690.283935546875,692.0338745117188,5502.45361328125,3022.180908203125,676.774169921875,2939.94287109375,1734.813720703125,690.599365234375,705.898193359375,150.56936645507812,3329.193115234375,898.9257202148438,105.18498992919922,4628.70751953125,896.86474609375,2339.15234375,1641.17919921875,976.0114135742188,715.6680297851562,685.4070434570312,2087.33056640625,2185.286865234375,705.8831787109375,906.0755615234375,1539.4754638671875,179.48187255859375,609.084228515625,389.2379150390625,1713.9947509765625,6583.24658203125,805.2637939453125,7015.40234375,927.4338989257812,109.40966033935547,109.6546401977539,1079.9732666015625,122.23304748535156,1122.5147705078125,1155.6834716796875,442.61627197265625,267.08563232421875,711.2933959960938,95.27983093261719,3173.52099609375,1381.9000244140625,2329.627685546875,7159.56982421875,663.5914916992188,293.24560546875
2021-12-02,1729.16455078125,722.4835205078125,5524.1337890625,3063.062744140625,673.2887573242188,3011.2802734375,1772.25830078125,704.5120239257812,715.9649658203125,154.69342041015625,3369.92236328125,892.2430419921875,107.72081756591797,4653.1552734375,907.845947265625,2351.86376953125,1684.4171142578125,999.6375732421875,725.7039794921875,696.7176513671875,2108.2197265625,2221.120361328125,700.7421264648438,917.6240844726562,1569.4139404296875,182.353271484375,618.2128295898438,391.4098815917969,1717.065673828125,6618.05615234375,819.590087890625,7065.27001953125,932.47314453125,110.26641845703125,111.00361633300781,1094.9398193359375,126.53954315185547,1129.7265625,1178.700927734375,444.1993713378906,268.047607421875,731.2385864257812,97.90705108642578,3231.265380859375,1418.5018310546875,2355.5869140625,7160.15625,670.991455078125,298.78900146484375
2021-12-03,1705.0576171875,720.8706665039062,5365.5595703125,2995.505126953125,670.2015991210938,2974.59375,1745.3671875,693.5968627929688,702.0864868164062,157.57211303710938,3346.61474609375,883.3326416015625,108.02508544921875,4633.43115234375,894.9469604492188,2355.701171875,1664.92333984375,988.4152221679688,719.901123046875,682.5423583984375,2099.480224609375,2184.16796875,694.8250732421875,923.0586547851562,1558.01318359375,179.27967834472656,616.1099243164062,381.4365539550781,1728.6298828125,6522.9111328125,807.4345092773438,6953.14111328125,923.7787475585938,108.80992126464844,112.46827697753906,1081.9327392578125,121.58415222167969,1095.78271484375,1156.7747802734375,440.6141357421875,267.714599609375,717.4487915039062,98.39993286132812,3229.09228515625,1386.8614501953125,2338.560302734375,7169.201171875,684.9744262695312,295.9942626953125
2021-12-06,1642.6688232421875,707.1853637695312,5234.58984375,2926.021484375,660.3428344726562,2940.12353515625,1685.9615478515625,682.0682983398438,681.8062744140625,156.5717315673828,3292.41943359375,866.7710571289062,106.4486312866211,4526.04541015625,875.9050903320312,2344.716552734375,1622.7603759765625,959.009033203125,715.263671875,675.87451171875,2063.286865234375,2149.546142578125,688.27734375,888.607177734375,1521.8804931640625,176.24652099609375,614.4849853515625,375.6578369140625,1710.77978515625,6244.044921875,793.1563720703125,6793.1708984375,909.203369140625,106.53947448730469,110.50257873535156,1078.552490234375,119.1654281616211,1075.011474609375,1139.462158203125,433.3039245605469,268.2696228027344,703.46826171875,97.59020233154297,3136.79931640625,1350.6949462890625,2295.18017578125,7053.97412109375,688.6262817382812,288.487548828125
2021-12-07,1675.460205078125,727.9576416015625,5249.2578125,2918.364990234375,684.1434936523438,2973.3271484375,1707.473388671875,696.9228515625,683.0278930664062,158.34791564941406,3271.70166015625,861.25048828125,107.95342254638672,4504.6181640625,880.1885986328125,2371.2900390625,1646.9930419921875,970.0628051757812,725.6801147460938,685.9503784179688,2098.926025390625,2163.61865234375,712.6248779296875,899.2822875976562,1536.5582275390625,178.4708251953125,631.49951171875,386.0097351074219,1725.6068115234375,6244.37890625,796.8223876953125,6931.82421875,924.8735961914062,107.39624786376953,112.46827697753906,1084.431396484375,121.40715789794922,1083.770263671875,1150.0283203125,443.9200134277344,270.74853515625,709.718994140625,101.11077117919922,3179.4638671875,1372.368896484375,2349.714111328125,7136.8857421875,698.62109375,292.136962890625
2021-12-08,1712.4443359375,744.2822265625,5267.8759765625,2993.62646484375,694.201416015625,3014.582275390625,1758.6358642578125,722.2708740234375,698.9589233398438,159.71578979492188,3367.332275390625,869.6766357421875,108.13257598876953,4485.28466796875,889.9236450195312,2403.66796875,1676.990966796875,988.5838012695312,739.0455932617188,678.0476684570312,2123.5234375,2181.326171875,730.8126831054688,917.3814697265625,1573.992431640625,181.9488525390625,643.2568359375,382.6820068359375,1751.4703369140625,6331.42822265625,811.1004028320312,7171.32177734375,931.3208618164062,109.02411651611328,114.3954086303711,1093.49462890625,120.8172378540039,1100.2645263671875,1160.296875,457.74884033203125,276.076416015625,722.9360961914062,103.24071502685547,3217.0732421875,1396.8717041015625,2374.390625,7258.66357421875,699.7261352539062,296.4330749511719
2021-12-09,1719.18212890625,752.4443969726562,5168.4150390625,3061.232421875,691.0645751953125,3022.6796875,1756.1358642578125,730.002197265625,697.7860717773438,160.7774658203125,3412.67578125,866.335205078125,109.38660430908203,4458.01123046875,894.5088500976562,2439.54736328125,1683.34228515625,986.0104370117188,726.22705078125,674.8372802734375,2149.357177734375,2180.53369140625,732.36474609375,918.448974609375,1583.0592041015625,190.40122985839844,644.35595703125,381.864990234375,1804.012939453125,6291.712890625,821.08544921875,7158.6376953125,922.0287475585938,107.99597930908203,113.58601379394531,1108.5347900390625,119.87335205078125,1117.7142333984375,1152.2109375,455.0482482910156,276.39080810546875,725.03564453125,103.57957458496094,3194.764892578125,1402.4423828125,2342.40966796875,7268.3427734375,713.27685546875,297.1260070800781
2021-12-10,1737.2999267578125,750.4405517578125,5180.76123046875,3161.82275390625,685.1890869140625,3026.072509765625,1767.56298828125,731.1992797851562,694.609619140625,162.0841064453125,3420.727783203125,865.7542114257812,108.4192123413086,4389.34375,894.3238525390625,2424.869384765625,1709.187255859375,980.6524658203125,724.1820068359375,676.4177856445312,2154.3876953125,2174.056640625,735.2748413085938,916.8477172851562,1579.2886962890625,190.96743774414062,649.5656127929688,377.9593505859375,1797.87109375,6298.47607421875,829.3822021484375,7162.3994140625,921.3355102539062,108.08167266845703,113.74019622802734,1139.3988037109375,119.54888916015625,1118.8519287109375,1166.3487548828125,460.6822814941406,278.2962951660156,726.5624389648438,103.85681915283203,3225.85400390625,1395.0001220703125,2309.048095703125,7274.79638671875,708.7118530273438,294.83929443359375
2021-12-13,1716.487060546875,741.3984985351562,5142.6357421875,3158.644775390625,701.0728149414062,2990.516845703125,1728.9302978515625,708.264892578125,687.181640625,160.20582580566406,3379.57470703125,863.2359619140625,106.77108001708984,4412.6708984375,895.5895385742188,2395.177734375,1692.8201904296875,978.0364990234375,718.7596435546875,666.1937866210938,2127.232421875,2147.54296875,731.3947143554688,910.8307495117188,1566.182373046875,189.75418090820312,640.962646484375,373.2466735839844,1786.4508056640625,6448.38525390625,813.3675537109375,7249.93212890625,907.5538330078125,107.78180694580078,112.50682067871094,1155.2471923828125,120.5812759399414,1096.419677734375,1177.3118896484375,454.2567138671875,272.98699951171875,727.7553100585938,102.5630111694336,3201.7724609375,1425.900634765625,2320.05322265625,7249.375,711.5469360351562,298.14227294921875
2021-12-14,1717.0360107421875,746.530517578125,5147.8701171875,3175.642578125,707.9440307617188,2978.03125,1708.9205322265625,693.2681884765625,675.942138671875,159.9199981689453,3371.005126953125,867.4005737304688,106.69941711425781,4533.4482421875,904.6917724609375,2386.3037109375,1682.609375,980.7789916992188,714.6214599609375,661.3533325195312,2117.68359375,2160.543212890625,735.9053955078125,918.1093139648438,1572.9150390625,184.90110778808594,640.7236938476562,366.73065185546875,1790.4814453125,6352.619140625,807.3380126953125,7227.5068359375,919.8318481445312,108.2530288696289,113.23912048339844,1170.5078125,125.2121810913086,1082.996826171875,1179.1968994140625,454.95513916015625,256.0507507324219,721.504638671875,102.73023986816406,3214.323486328125,1429.86083984375,2324.34716796875,7221.94921875,717.937744140625,298.835205078125
